task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
81	a0/4afacd	20535.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:SAMTOOLS_FAIDX_SCAFFOLDS (asm_hap1_scaffolds_final.fa)	COMPLETED	0	2026-02-03 23:46:53.394	4.3s	3s	99.1%	6.1 MB	10.7 MB	795 MB	76.1 KB
76	0a/2f9a72	20528.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:BEDTOOLS_BAMTOBEDSORT (primary_hap2)	COMPLETED	0	2026-02-03 23:25:27.857	22m 25s	22m 21s	259.3%	34.2 GB	36.8 GB	263.5 GB	227.6 GB
82	dd/b671ca	20536.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS_MAKEPAIRSFILE (primary_hap1)	COMPLETED	0	2026-02-03 23:46:57.805	6m 10s	6m 7s	331.0%	26.2 GB	40.3 GB	21.7 GB	20.3 GB
77	a1/652223	20530.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_STATS (primary_hap2)	COMPLETED	0	2026-02-03 23:25:27.931	30m 35s	30m 29s	143.5%	8.9 MB	210 MB	66.1 GB	303 KB
84	bf/cba38d	20540.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:GAWK_PROCESS_PAIRS_FILE (primary_hap1)	COMPLETED	0	2026-02-03 23:53:07.909	3m 45s	3m 43s	131.3%	13 MB	23 MB	13.7 GB	13.8 GB
85	52/c5e5f7	20539.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTMAP (primary_hap1)	COMPLETED	0	2026-02-03 23:53:07.855	3m 55s	3m 52s	167.2%	2.1 GB	3.6 GB	12.7 GB	6.5 GB
88	a0/998d61	20542.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTSNAPSHOT (primary_hap1)	COMPLETED	0	2026-02-03 23:57:02.808	5s	1s	188.5%	11.7 MB	449.2 MB	175.8 MB	251.7 KB
86	fc/a57c53	20538.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_CLOAD (primary_hap1)	COMPLETED	0	2026-02-03 23:53:07.818	4m 40s	4m 31s	111.3%	3.1 GB	19.6 GB	1.2 GB	405.7 MB
83	59/018f5b	20537.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS (primary_hap2)	COMPLETED	0	2026-02-03 23:47:52.800	9m 55s	9m 49s	100.1%	5.1 GB	5.9 GB	106.6 GB	3.3 GB
90	f2/f1e0c5	20545.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:SAMTOOLS_FAIDX_SCAFFOLDS (asm_hap2_scaffolds_final.fa)	COMPLETED	0	2026-02-03 23:57:48.483	9.3s	3s	100.8%	6.1 MB	10.7 MB	912.2 MB	79.5 KB
