task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
72	33/f69c8f	21257.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_MERGEDUP (primary_hap2)	COMPLETED	0	2026-02-06 00:14:19.908	1h 48m 10s	1h 48m 8s	204.7%	2.2 GB	2.7 GB	104.6 GB	91.8 GB
76	0e/bd542d	21360.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_IDXSTATS (primary_hap2)	COMPLETED	0	2026-02-06 02:02:30.295	5s	0ms	112.3%	3.1 MB	4.3 MB	2 MB	25.6 KB
77	13/4460e1	21359.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_FLAGSTAT (primary_hap2)	COMPLETED	0	2026-02-06 02:02:30.230	5m 25s	5m 19s	154.6%	7.2 MB	208.4 MB	46.1 GB	5.5 KB
73	5a/a9dcb0	21258.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_MERGEDUP (primary_hap1)	COMPLETED	0	2026-02-06 00:16:59.880	1h 51m 5s	1h 51m 4s	207.4%	2.2 GB	2.7 GB	107.5 GB	94.6 GB
80	bc/75f205	21364.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_IDXSTATS (primary_hap1)	COMPLETED	0	2026-02-06 02:08:05.148	4.9s	0ms	104.0%	3.1 MB	4.3 MB	1.7 MB	16.8 KB
79	23/7904b1	21362.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_FLAGSTAT (primary_hap1)	COMPLETED	0	2026-02-06 02:08:05.081	6m 25s	6m 21s	147.4%	7.2 MB	208.4 MB	47.6 GB	5.5 KB
74	db/16ecd6	21361.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:BEDTOOLS_BAMTOBEDSORT (primary_hap2)	COMPLETED	0	2026-02-06 02:02:30.331	24m	23m 55s	252.6%	34.9 GB	36.8 GB	251.9 GB	236.7 GB
78	09/adfe0c	21365.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:BEDTOOLS_BAMTOBEDSORT (primary_hap1)	COMPLETED	0	2026-02-06 02:08:05.182	22m 20s	22m 14s	248.6%	33.6 GB	36.8 GB	245.7 GB	228.3 GB
75	3f/073d35	21358.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_STATS (primary_hap2)	COMPLETED	0	2026-02-06 02:02:30.190	30m 15s	30m 9s	135.6%	8.8 MB	209.9 MB	46.1 GB	280.9 KB
81	d0/fc4630	21363.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_STATS (primary_hap1)	COMPLETED	0	2026-02-06 02:08:05.118	30m 5s	30m 1s	136.5%	8.8 MB	209.7 MB	47.6 GB	282.2 KB
82	7d/4b1b75	21367.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS (primary_hap2)	COMPLETED	0	2026-02-06 02:26:30.476	13m 40s	13m 35s	100.1%	4.5 GB	6.1 GB	187.8 GB	4.1 GB
