6.0500	0.7218
8.0500	0.6683
10.0500	0.6458
12.0500	0.5257
14.0500	0.8304
16.0500	0.8273
18.0500	0.6273
20.0500	0.4049
22.0500	0.1915
24.0500	0.2013
26.0500	0.3628
28.0500	0.4766
30.0500	0.5558
32.0500	0.6304
34.0500	0.6909
36.0500	0.7538
38.0500	0.8122
40.0500	0.8652
42.0500	0.9262
44.0500	0.9758
46.0500	1.0192
48.0500	1.0589
50.0500	1.0959
52.0500	1.1300
54.0500	1.1639
56.0500	1.1916
58.0500	1.2115
60.0500	1.2376
62.0500	1.2633
64.0500	1.2882
66.0500	1.3107
68.0500	1.3306
70.0500	1.3534
72.0500	1.3715
74.0500	1.3883
76.0500	1.4041
78.0500	1.4200
80.0500	1.4333
82.0500	1.4473
84.0500	1.4611
86.0500	1.4739
88.0500	1.4858
90.0500	1.4975
92.0500	1.5083
94.0500	1.5186
96.0500	1.5290
98.0500	1.5383
20.1000	0.4024
20.3000	0.3905
20.5000	0.3732
20.7000	0.3300
20.9000	0.3182
21.1000	0.3075
21.3000	0.2959
21.5000	0.2473
21.7000	0.2338
21.9000	0.2237
22.1000	0.1924
22.3000	0.1937
22.5000	0.1963
22.7000	0.1411
22.9000	0.1430
23.1000	0.1532
23.3000	0.1680
23.5000	0.1733
23.7000	0.1874
21.8100	0.2283
21.8200	0.2278
21.8300	0.2272
21.8400	0.2268
21.8500	0.2263
21.8600	0.2258
21.8700	0.2251
21.8800	0.2246
21.8900	0.2242
21.9000	0.2237
21.9100	0.2232
21.9200	0.2228
21.9300	0.2223
21.9400	0.2218
21.9500	0.2214
21.9600	0.2209
21.9700	0.2204
21.9800	0.2200
21.9900	0.2195
22.0000	0.1905
22.0100	0.1907
22.0200	0.1909
22.0300	0.1911
22.0400	0.1913
22.0500	0.1915
22.0600	0.1917
22.0700	0.1919
22.0800	0.1921
22.0900	0.1922
22.1000	0.1924
22.1100	0.1926
22.1200	0.1926
22.1300	0.1928
22.1400	0.1930
22.1500	0.1932
22.1600	0.1934
22.1700	0.1936
22.1800	0.1938
22.1900	0.1941
11.0000	0.4239
