task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
18	96/c63d48	20860.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:MERQURYFK_MERQURYFK (primary)	CACHED	0	2026-02-04 15:37:34.683	16m	15m 51s	511.2%	12.7 GB	16.7 GB	251 GB	82.8 GB
30	ce/d07787	20883.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_PBCSTAT (primary)	CACHED	0	2026-02-04 16:49:35.012	14.5s	5s	98.4%	20 MB	29.3 MB	101.9 MB	67.9 MB
31	d1/903f5d	20884.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_CALCUTS (primary)	CACHED	0	2026-02-04 16:49:49.628	9.8s	0ms	111.6%	0	0	79.9 KB	444 B
33	64/1b961c	20885.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_PURGEDUPS (primary)	CACHED	0	2026-02-04 16:49:59.537	54.9s	48s	99.9%	1 GB	1.9 GB	6.2 GB	167.4 KB
32	6b/556f13	20886.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_HISTPLOT (primary)	CACHED	0	2026-02-04 16:49:59.578	9.9s	2s	2470.5%	97.1 MB	16.5 GB	20.9 MB	114.4 KB
34	f0/ac4ab9	20887.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_GETSEQS (primary)	CACHED	0	2026-02-04 16:50:54.687	9.8s	3s	96.3%	53.7 MB	77 MB	765.1 MB	765 MB
35	c8/407872	20888.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_HAPLOTIGS (primary)	CACHED	0	2026-02-04 16:51:04.539	4.9s	1.8s	100.2%	9.1 MB	14.3 MB	33.9 MB	4.1 MB
36	81/bb2560	20889.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:CONCATENATE_HAPLOTYPES (primary)	CACHED	0	2026-02-04 16:51:04.580	9.9s	4s	99.1%	3.5 MB	15.6 MB	784.3 MB	784.2 MB
47	69/c08345	-	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_GENCRAMCHUNKS (2)	CACHED	-	2026-02-04 16:51:14.494	324ms	277ms	-	-	-	-	-
48	12/bd463d	-	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_GENCRAMCHUNKS (1)	CACHED	-	2026-02-04 16:51:14.496	323ms	276ms	-	-	-	-	-
37	00/af578e	20891.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap1)	CACHED	0	2026-02-04 16:51:14.560	1m 25s	1m 19s	100.2%	10.4 MB	14.3 MB	731.3 MB	163.9 MB
40	0a/cd9379	20897.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BWAMEM2_INDEX (primary)	CACHED	0	2026-02-04 16:51:14.819	5m	4m 57s	99.3%	18.4 GB	18.7 GB	980.4 MB	4.2 GB
44	69/f43a54	20892.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BWAMEM2_INDEX (primary)	CACHED	0	2026-02-04 16:51:14.613	4m 45s	4m 42s	99.3%	17.1 GB	17.6 GB	914.2 MB	3.9 GB
39	8c/119037	20893.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:SAMTOOLS_FAIDX_CONTIGS (asm.htigs.all.fa)	CACHED	0	2026-02-04 16:51:14.664	4.8s	3s	100.9%	6.1 MB	10.7 MB	784.4 MB	25.7 KB
38	36/b6485c	20890.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap2)	CACHED	0	2026-02-04 16:51:14.521	1m 25s	1m 22s	100.2%	10.4 MB	14.3 MB	784.3 MB	169.5 MB
42	42/aaf09e	20895.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:SAMTOOLS_FAIDX_CONTIGS (asm.purged.fa)	CACHED	0	2026-02-04 16:51:14.745	4.7s	3s	100.8%	6.1 MB	10.7 MB	731.4 MB	9.3 KB
46	cd/dccf36	20899.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:SAMTOOLS_SPLITHEADER (DT_OmniC.cram)	CACHED	0	2026-02-04 16:51:14.901	4.6s	1s	111.6%	3.1 MB	4.3 MB	289 KB	7.6 KB
45	6c/95460e	20898.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:SAMTOOLS_SPLITHEADER (DT_OmniC.cram)	CACHED	0	2026-02-04 16:51:14.861	4.6s	1s	130.4%	3.1 MB	4.3 MB	289 KB	7.6 KB
43	89/087da8	20896.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_FAIDX (primary_hap1)	CACHED	0	2026-02-04 16:51:14.785	4.7s	3s	100.9%	6.1 MB	10.7 MB	731.4 MB	9.3 KB
41	85/4d2f1d	20894.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_FAIDX (primary_hap2)	CACHED	0	2026-02-04 16:51:14.705	4.8s	3s	100.7%	6.1 MB	10.7 MB	784.4 MB	25.7 KB
49	e7/210ee1	20901.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap1)	CACHED	0	2026-02-04 16:52:39.823	9.6s	6.3s	99.8%	46 MB	82.4 MB	164.2 MB	8.2 KB
52	0f/349455	20900.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap2)	CACHED	0	2026-02-04 16:52:39.786	9.7s	6.6s	100.7%	45.4 MB	82.6 MB	169.9 MB	31.4 KB
50	91/d1e5e3	20902.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap1)	CACHED	0	2026-02-04 16:52:39.862	2m 10s	2m 8s	108.9%	953.3 MB	1.2 GB	164 MB	179.2 MB
53	0d/e65290	20903.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap2)	CACHED	0	2026-02-04 16:52:39.896	2m 15s	2m 12s	109.3%	1 GB	1.3 GB	169.7 MB	184.9 MB
63	ae/5af345	21141.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DT_OmniC.cram.asm_hap1.7)	CACHED	0	2026-02-05 10:32:20.187	21.9s	19s	562.5%	4.5 GB	13.4 GB	5 GB	1.1 GB
71	4b/a92a95	21129.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DT_OmniC.cram.asm_hap2.7)	CACHED	0	2026-02-05 10:32:19.667	27.4s	23s	713.7%	6.1 GB	13.5 GB	5.2 GB	1 GB
21	2b/9e07e8	20858.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap1)	CACHED	0	2026-02-04 15:37:34.601	14m 30s	14m 17s	1451.1%	7.7 GB	288.4 GB	9.3 GB	6.5 GB
24	df/94cea0	20859.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap2)	CACHED	0	2026-02-04 15:37:34.640	14m 30s	14m 16s	1443.4%	7.4 GB	287.6 GB	9.2 GB	6.5 GB
55	2e/49f737	20904.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap2)	CACHED	0	2026-02-04 16:52:39.934	15m 20s	15m 11s	1359.0%	7.7 GB	287.9 GB	9.4 GB	6.6 GB
54	ab/76c21a	20905.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap1)	CACHED	0	2026-02-04 16:52:39.978	17m 35s	17m 22s	1169.9%	7.8 GB	288 GB	9.1 GB	6.4 GB
51	5f/c759d6	21187.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:MERQURYFK_MERQURYFK (primary)	COMPLETED	0	2026-02-05 22:35:25.242	15m 43s	15m 36s	513.5%	12.8 GB	16.4 GB	251 GB	82.8 GB
57	27/11b737	21198.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DT_OmniC.cram.asm_hap1.1)	COMPLETED	0	2026-02-05 22:35:25.629	16m 17s	16m 11s	1541.1%	20 GB	29.9 GB	152.4 GB	151.5 GB
62	24/60b7c5	21189.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DT_OmniC.cram.asm_hap1.6)	COMPLETED	0	2026-02-05 22:35:25.325	16m 48s	16m 41s	1549.0%	20.3 GB	30.6 GB	152.6 GB	151.7 GB
61	96/a8a923	21193.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DT_OmniC.cram.asm_hap1.5)	COMPLETED	0	2026-02-05 22:35:25.443	16m 52s	16m 48s	1546.7%	20.2 GB	30.6 GB	152.5 GB	151.7 GB
60	fe/6b189c	21197.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DT_OmniC.cram.asm_hap1.4)	COMPLETED	0	2026-02-05 22:35:25.590	16m 57s	16m 54s	1549.9%	20.3 GB	30.6 GB	152.5 GB	151.7 GB
59	33/383d65	21196.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DT_OmniC.cram.asm_hap1.3)	COMPLETED	0	2026-02-05 22:35:25.551	17m 17s	17m 12s	1548.0%	19.8 GB	29.6 GB	152.4 GB	151.5 GB
56	f9/5b6b68	21194.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DT_OmniC.cram.asm_hap1.0)	COMPLETED	0	2026-02-05 22:35:25.479	17m 17s	17m 11s	1548.0%	20.2 GB	30.4 GB	152.4 GB	151.5 GB
58	6a/239135	21202.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DT_OmniC.cram.asm_hap1.2)	COMPLETED	0	2026-02-05 22:35:25.791	18m 7s	18m 2s	1555.0%	20.2 GB	30.3 GB	152.4 GB	151.5 GB
67	20/07604b	21199.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DT_OmniC.cram.asm_hap2.3)	COMPLETED	0	2026-02-05 22:35:25.668	20m 27s	20m 21s	1569.7%	22.5 GB	32 GB	152.5 GB	151.4 GB
70	ce/ad58bd	21190.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DT_OmniC.cram.asm_hap2.6)	COMPLETED	0	2026-02-05 22:35:25.364	20m 57s	20m 55s	1568.0%	22.4 GB	31.8 GB	152.7 GB	151.6 GB
68	a5/989d44	21192.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DT_OmniC.cram.asm_hap2.4)	COMPLETED	0	2026-02-05 22:35:25.405	21m 22s	21m 19s	1563.6%	22.4 GB	31.8 GB	152.7 GB	151.6 GB
69	31/9761a9	21188.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DT_OmniC.cram.asm_hap2.5)	COMPLETED	0	2026-02-05 22:35:25.284	21m 33s	21m 29s	1569.4%	22.3 GB	31.5 GB	152.7 GB	151.6 GB
65	27/5891a4	21195.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DT_OmniC.cram.asm_hap2.1)	COMPLETED	0	2026-02-05 22:35:25.516	21m 47s	21m 44s	1560.3%	22.5 GB	31.8 GB	152.6 GB	151.4 GB
9	cf/9e50c9	21185.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:ORGANELLE_ASSEMBLY:MITOHIFI_MITOHIFI_READS (DurTes)	FAILED	1	2026-02-05 22:35:24.887	23m 8s	23m 5s	-	-	-	-	-
64	ac/e6ebef	21201.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DT_OmniC.cram.asm_hap2.0)	COMPLETED	0	2026-02-05 22:35:25.749	23m 7s	23m 1s	1564.7%	22.2 GB	31.5 GB	152.6 GB	151.4 GB
66	a8/f14c1e	21200.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DT_OmniC.cram.asm_hap2.2)	COMPLETED	0	2026-02-05 22:35:25.712	23m 42s	23m 37s	1561.7%	22.5 GB	32.1 GB	152.5 GB	151.4 GB
72	83/6b7bc8	21212.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_MERGEDUP (primary_hap1)	COMPLETED	0	2026-02-05 22:53:33.238	1h 29m 10s	1h 29m 6s	191.8%	545.1 MB	1.1 GB	102.2 GB	96.4 GB
75	5a/18d7a7	21262.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_IDXSTATS (primary_hap1)	COMPLETED	0	2026-02-06 00:22:43.380	4.6s	0ms	102.4%	3.1 MB	4.3 MB	873.3 KB	8.1 KB
74	15/ab6af9	21263.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:BEDTOOLS_BAMTOBEDSORT (primary_hap1)	COMPLETED	0	2026-02-06 00:22:43.414	1m 50s	1m 45s	494.2%	452.4 MB	36.5 GB	50.1 GB	2.2 GB
78	05/690f25	21264.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS (primary_hap1)	COMPLETED	0	2026-02-06 00:24:33.352	19.7s	18s	99.6%	774.4 MB	811.1 MB	1.9 GB	754.1 MB
79	31/c453e7	21265.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:SAMTOOLS_FAIDX_SCAFFOLDS (asm_hap1_scaffolds_final.fa)	COMPLETED	0	2026-02-06 00:24:53.100	4.9s	2s	100.2%	6.1 MB	10.7 MB	743.6 MB	10.1 KB
80	69/94663a	21266.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS_MAKEPAIRSFILE (primary_hap1)	COMPLETED	0	2026-02-06 00:24:58.101	4.9s	856ms	209.5%	16.4 MB	40 GB	44 MB	40.5 MB
81	22/d9e534	21269.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:GAWK_PROCESS_PAIRS_FILE (primary_hap1)	COMPLETED	0	2026-02-06 00:25:03.170	4.9s	0ms	129.0%	4.3 MB	8.4 MB	27.3 MB	27.3 MB
83	10/6ca3b8	21268.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_CLOAD (primary_hap1)	COMPLETED	0	2026-02-06 00:25:03.128	9.9s	5.2s	680.1%	306.6 MB	16.8 GB	69.5 MB	1.9 MB
85	88/86b6b1	21271.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_ZOOMIFY (primary_hap1)	COMPLETED	0	2026-02-06 00:25:13.080	14.9s	9.6s	447.8%	1.2 GB	213.4 GB	128.8 MB	57.6 MB
82	b2/c53e0a	21267.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTMAP (primary_hap1)	COMPLETED	0	2026-02-06 00:25:03.092	2m 45s	2m 40s	139.4%	1.9 GB	3.6 GB	25.7 MB	14.8 MB
86	26/be1ea7	21279.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTSNAPSHOT (primary_hap1)	COMPLETED	0	2026-02-06 00:27:48.092	4.9s	0ms	137.8%	3.2 MB	5.4 MB	10.1 MB	1.3 MB
77	c9/14e10d	21260.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_FLAGSTAT (primary_hap1)	COMPLETED	0	2026-02-06 00:22:43.302	5m 20s	5m 17s	137.5%	7.2 MB	208.4 MB	48.2 GB	5.4 KB
73	a6/d2e491	21213.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_MERGEDUP (primary_hap2)	COMPLETED	0	2026-02-05 22:59:07.965	1h 29m 5s	1h 29m 3s	191.7%	703.9 MB	1.2 GB	102.4 GB	96.6 GB
90	ad/7f7a6d	21280.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_IDXSTATS (primary_hap2)	COMPLETED	0	2026-02-06 00:28:13.115	4.9s	0ms	85.9%	3.1 MB	4.3 MB	916.5 KB	20.6 KB
