task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
100	bc/4c4f82	22487.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:GAWK_PROCESS_PAIRS_FILE (primary_hap2)	COMPLETED	0	2026-02-10 20:36:33.061	59.8s	58s	129.8%	12.9 MB	23 MB	3.6 GB	3.6 GB
101	d7/0b6e37	22486.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_CLOAD (primary_hap2)	COMPLETED	0	2026-02-10 20:36:33.029	1m 45s	1m 39s	129.8%	3.2 GB	19.7 GB	363.6 MB	103.8 MB
97	aa/57b6fc	22484.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap2)	COMPLETED	0	2026-02-10 20:34:53.097	4m 15s	4m 10s	99.9%	10.4 MB	14.3 MB	2.1 GB	539.6 MB
99	27/a4e168	22488.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTMAP (primary_hap2)	COMPLETED	0	2026-02-10 20:36:33.092	2m 55s	2m 52s	144.9%	2 GB	3.6 GB	3.4 GB	1.7 GB
106	e6/7a9200	22492.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap1)	COMPLETED	0	2026-02-10 20:39:07.920	24.9s	19.6s	106.7%	77.3 MB	121.1 MB	1.2 GB	684.3 MB
111	48/5bdf1a	22500.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTSNAPSHOT (primary_hap2)	COMPLETED	0	2026-02-10 20:39:28.186	4.7s	0ms	188.9%	11.2 MB	449.2 MB	40.8 MB	33.8 KB
110	f9/9b814e	22494.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap2)	COMPLETED	0	2026-02-10 20:39:07.994	24.9s	20.3s	100.2%	38.8 MB	50.6 MB	540.1 MB	150 KB
103	09/6fb9e5	22490.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_ZOOMIFY (primary_hap2)	COMPLETED	0	2026-02-10 20:38:17.909	2m 20s	2m 15s	149.9%	8.7 GB	223.2 GB	2.6 GB	2.5 GB
104	7b/c4f281	22495.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap1)	COMPLETED	0	2026-02-10 20:39:08.026	2m 20s	2m 15s	109.3%	885.6 MB	1.1 GB	177.9 MB	181.7 MB
108	56/e93ec7	22493.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap2)	COMPLETED	0	2026-02-10 20:39:07.956	6m 30s	6m 24s	109.0%	2.6 GB	2.9 GB	539.7 MB	543.4 MB
91	54/2a21e8	22411.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:JUICERTOOLS_PRE (primary_hap1)	COMPLETED	0	2026-02-10 20:25:57.927	26m 40s	26m 34s	404.2%	18.1 GB	52.5 GB	40 GB	647.3 MB
105	cc/133f53	22497.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap1)	COMPLETED	0	2026-02-10 20:39:08.092	14m 20s	14m 10s	1456.9%	7.1 GB	287 GB	8.9 GB	6.3 GB
107	7c/69b2fb	22498.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:MERQURYFK_MERQURYFK (primary)	COMPLETED	0	2026-02-10 20:39:08.130	18m 5s	18m	509.4%	12.6 GB	16.4 GB	234.7 GB	86.8 GB
87	88/89cb3a	22374.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_STATS (primary_hap2)	COMPLETED	0	2026-02-10 20:19:17.932	40m 15s	40m 10s	144.9%	9.4 MB	210 MB	87.2 GB	305.3 KB
109	ee/ea28f8	22496.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap2)	COMPLETED	0	2026-02-10 20:39:08.061	40m 50s	40m 39s	1479.9%	16.4 GB	296.1 GB	22.6 GB	16.5 GB
102	c6/e2f792	22489.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:JUICERTOOLS_PRE (primary_hap2)	FAILED	143	2026-02-10 20:37:33.036	8h 1m 22s	8h 1m 17s	-	-	-	-	-
112	02/77d485	22539.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:JUICERTOOLS_PRE (primary_hap2)	FAILED	-	2026-02-11 04:38:56.229	5h 6m 35s	5h 6m 31s	-	-	-	-	-
