6.0500	0.7428
8.0500	0.5206
10.0500	0.8324
12.0500	0.5747
14.0500	0.2394
16.0500	0.2726
18.0500	0.4328
20.0500	0.5772
22.0500	0.6951
24.0500	0.7945
26.0500	0.8847
28.0500	0.9625
30.0500	1.0308
32.0500	1.0906
34.0500	1.1428
36.0500	1.1895
38.0500	1.2314
40.0500	1.2697
42.0500	1.3052
44.0500	1.3366
46.0500	1.3649
48.0500	1.3916
50.0500	1.4164
52.0500	1.4385
54.0500	1.4590
56.0500	1.4786
58.0500	1.4964
60.0500	1.5134
62.0500	1.5294
64.0500	1.5439
66.0500	1.5574
68.0500	1.5700
70.0500	1.5825
72.0500	1.5940
74.0500	1.6053
76.0500	1.6158
78.0500	1.6260
80.0500	1.6353
82.0500	1.6440
84.0500	1.6521
86.0500	1.6602
88.0500	1.6677
90.0500	1.6750
92.0500	1.6821
94.0500	1.6889
96.0500	1.6956
98.0500	1.7019
12.1000	0.5742
12.3000	0.5674
12.5000	0.5595
12.7000	0.4610
12.9000	0.4373
13.1000	0.4285
13.3000	0.4268
13.5000	0.3318
13.7000	0.3196
13.9000	0.3077
14.1000	0.2414
14.3000	0.2453
14.5000	0.2447
14.7000	0.2144
14.9000	0.2142
15.1000	0.2285
15.3000	0.2560
15.5000	0.2422
15.7000	0.2578
15.9000	0.2793
13.8100	0.3121
13.8200	0.3117
13.8300	0.3113
13.8400	0.3109
13.8500	0.3101
13.8600	0.3097
13.8700	0.3092
13.8800	0.3088
13.8900	0.3081
13.9000	0.3077
13.9100	0.3072
13.9200	0.3066
13.9300	0.3061
13.9400	0.3057
13.9500	0.3053
13.9600	0.3049
13.9700	0.3044
13.9800	0.3040
13.9900	0.3036
14.0000	0.3032
14.0100	0.2378
14.0200	0.2382
14.0300	0.2386
14.0400	0.2390
14.0500	0.2394
14.0600	0.2398
14.0700	0.2402
14.0800	0.2406
14.0900	0.2410
14.1000	0.2414
14.1100	0.2416
14.1200	0.2420
14.1300	0.2424
14.1400	0.2427
14.1500	0.2431
14.1600	0.2434
14.1700	0.2437
14.1800	0.2441
7.0050	0.4731
