6.0500	0.7398
8.0500	0.5276
10.0500	0.8142
12.0500	0.5713
14.0500	0.2287
16.0500	0.2526
18.0500	0.4366
20.0500	0.5979
22.0500	0.7014
24.0500	0.7990
26.0500	0.8865
28.0500	0.9638
30.0500	1.0301
32.0500	1.0916
34.0500	1.1442
36.0500	1.1904
38.0500	1.2328
40.0500	1.2706
42.0500	1.3054
44.0500	1.3365
46.0500	1.3655
48.0500	1.3921
50.0500	1.4162
52.0500	1.4388
54.0500	1.4593
56.0500	1.4790
58.0500	1.4969
60.0500	1.5139
62.0500	1.5297
64.0500	1.5442
66.0500	1.5581
68.0500	1.5707
70.0500	1.5825
72.0500	1.5941
74.0500	1.6052
76.0500	1.6158
78.0500	1.6257
80.0500	1.6353
82.0500	1.6442
84.0500	1.6529
86.0500	1.6609
88.0500	1.6684
90.0500	1.6760
92.0500	1.6828
94.0500	1.6894
96.0500	1.6957
98.0500	1.7017
12.1000	0.5698
12.3000	0.5601
12.5000	0.5461
12.7000	0.4610
12.9000	0.4430
13.1000	0.4313
13.3000	0.4104
13.5000	0.3288
13.7000	0.3098
13.9000	0.2945
14.1000	0.2304
14.3000	0.2351
14.5000	0.2366
14.7000	0.1974
14.9000	0.1946
15.1000	0.2111
15.3000	0.2367
15.5000	0.2051
15.7000	0.2261
15.9000	0.2519
13.8100	0.2999
13.8200	0.2991
13.8300	0.2985
13.8400	0.2979
13.8500	0.2972
13.8600	0.2967
13.8700	0.2961
13.8800	0.2957
13.8900	0.2951
13.9000	0.2945
13.9100	0.2939
13.9200	0.2933
13.9300	0.2928
13.9400	0.2922
13.9500	0.2917
13.9600	0.2911
13.9700	0.2905
13.9800	0.2900
13.9900	0.2894
14.0000	0.2888
14.0100	0.2273
14.0200	0.2277
14.0300	0.2280
14.0400	0.2283
14.0500	0.2287
14.0600	0.2290
14.0700	0.2294
14.0800	0.2298
14.0900	0.2301
14.1000	0.2304
14.1100	0.2308
14.1200	0.2311
14.1300	0.2314
14.1400	0.2316
14.1500	0.2320
14.1600	0.2323
14.1700	0.2327
14.1800	0.2330
7.0050	0.4526
