6.0500	0.5624
8.0500	0.6717
10.0500	0.7151
12.0500	0.6614
14.0500	0.7256
16.0500	0.4839
18.0500	0.1995
20.0500	0.4004
22.0500	0.5918
24.0500	0.6812
26.0500	0.7209
28.0500	0.7544
30.0500	0.8108
32.0500	0.8664
34.0500	0.9177
36.0500	0.9411
38.0500	0.9762
40.0500	1.0308
42.0500	1.0869
44.0500	1.1372
46.0500	1.1825
48.0500	1.2230
50.0500	1.2594
52.0500	1.2926
54.0500	1.3216
56.0500	1.3471
58.0500	1.3712
60.0500	1.3942
62.0500	1.4131
64.0500	1.4309
66.0500	1.4467
68.0500	1.4641
70.0500	1.4816
72.0500	1.4970
74.0500	1.5101
76.0500	1.5251
78.0500	1.5374
80.0500	1.5487
82.0500	1.5598
84.0500	1.5706
86.0500	1.5816
88.0500	1.5894
90.0500	1.5991
92.0500	1.6081
94.0500	1.6174
96.0500	1.6254
98.0500	1.6338
16.1000	0.4801
16.3000	0.4634
16.5000	0.4357
16.7000	0.3998
16.9000	0.3504
17.1000	0.3345
17.3000	0.3088
17.5000	0.2839
17.7000	0.2379
17.9000	0.2252
18.1000	0.2029
18.3000	0.2137
18.5000	0.2092
18.7000	0.2507
18.9000	0.2608
19.1000	0.2851
19.3000	0.3036
19.5000	0.3379
19.7000	0.3539
17.8100	0.2313
17.8200	0.2309
17.8300	0.2304
17.8400	0.2296
17.8500	0.2285
17.8600	0.2280
17.8700	0.2275
17.8800	0.2270
17.8900	0.2257
17.9000	0.2252
17.9100	0.2247
17.9200	0.2241
17.9300	0.2238
17.9400	0.2233
17.9500	0.2228
17.9600	0.2223
17.9700	0.2218
17.9800	0.2213
17.9900	0.2208
18.0000	0.1961
18.0100	0.1968
18.0200	0.1975
18.0300	0.1982
18.0400	0.1989
18.0500	0.1995
18.0600	0.2002
18.0700	0.2009
18.0800	0.2016
18.0900	0.2023
18.1000	0.2029
18.1100	0.2036
18.1200	0.2042
18.1300	0.2049
18.1400	0.2048
18.1500	0.2054
18.1600	0.2059
18.1700	0.2066
18.1800	0.2073
18.1900	0.2081
9.0000	0.4593
