6.0500	0.7230
8.0500	0.5240
10.0500	0.6666
12.0500	0.7638
14.0500	0.7273
16.0500	0.2909
18.0500	0.5945
20.0500	0.8375
22.0500	0.8497
24.0500	0.7521
26.0500	0.5937
28.0500	0.4229
30.0500	0.2328
32.0500	0.0864
34.0500	0.1087
36.0500	0.2231
38.0500	0.3492
40.0500	0.4317
42.0500	0.5080
44.0500	0.5654
46.0500	0.6183
48.0500	0.6635
50.0500	0.7083
52.0500	0.7519
54.0500	0.7947
56.0500	0.8325
58.0500	0.8731
60.0500	0.9131
62.0500	0.9495
64.0500	0.9831
66.0500	1.0126
68.0500	1.0413
70.0500	1.0693
72.0500	1.0951
74.0500	1.1190
76.0500	1.1419
78.0500	1.1642
80.0500	1.1741
82.0500	1.1956
84.0500	1.2160
86.0500	1.2352
88.0500	1.2521
90.0500	1.2693
92.0500	1.2860
94.0500	1.3010
96.0500	1.3164
98.0500	1.3343
30.1000	0.2298
30.3000	0.2175
30.5000	0.2030
30.7000	0.1846
30.9000	0.1683
31.1000	0.1563
31.3000	0.1403
31.5000	0.1233
31.7000	0.1101
31.9000	0.0976
32.1000	0.0862
32.3000	0.0849
32.5000	0.0821
32.7000	0.0797
32.9000	0.0704
33.1000	0.0774
33.3000	0.0893
33.5000	0.0995
33.7000	0.1118
31.8100	0.1028
31.8200	0.1022
31.8300	0.1016
31.8400	0.1011
31.8500	0.1005
31.8600	0.0999
31.8700	0.0993
31.8800	0.0987
31.8900	0.0982
31.9000	0.0976
31.9100	0.0970
31.9200	0.0965
31.9300	0.0959
31.9400	0.0954
31.9500	0.0948
31.9600	0.0942
31.9700	0.0937
31.9800	0.0931
31.9900	0.0925
32.0000	0.0866
32.0100	0.0866
32.0200	0.0865
32.0300	0.0865
32.0400	0.0864
32.0500	0.0864
32.0600	0.0863
32.0700	0.0863
32.0800	0.0863
32.0900	0.0862
32.1000	0.0862
32.1100	0.0861
32.1200	0.0860
32.1300	0.0860
32.1400	0.0859
32.1500	0.0858
32.1600	0.0857
32.1700	0.0857
32.1800	0.0856
16.0900	0.2908
