task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
64	a1/156a85	20773.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurSim.cram.asm_hap2.1)	COMPLETED	0	2026-02-04 13:59:17.924	48m 30s	48m 24s	1569.3%	27.2 GB	35.3 GB	191.7 GB	192.6 GB
65	c4/057a87	20774.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurSim.cram.asm_hap2.2)	COMPLETED	0	2026-02-04 13:59:17.961	49m	48m 56s	1566.1%	27.5 GB	35.7 GB	192 GB	192.9 GB
67	36/d539b8	20775.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurSim.cram.asm_hap2.4)	COMPLETED	0	2026-02-04 13:59:17.997	49m	48m 54s	1573.7%	27.4 GB	35.7 GB	192 GB	193 GB
70	00/641b01	20778.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurSim.cram.asm_hap2.7)	COMPLETED	0	2026-02-04 13:59:18.122	49m 25s	45m 37s	1573.9%	27.3 GB	35.6 GB	191.8 GB	192.6 GB
66	61/22d9ea	20780.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurSim.cram.asm_hap2.3)	COMPLETED	0	2026-02-04 13:59:18.196	1h 20s	47m 51s	1567.1%	27.2 GB	35.3 GB	191.8 GB	192.7 GB
68	54/a0ac8e	20781.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurSim.cram.asm_hap2.5)	COMPLETED	0	2026-02-04 13:59:18.230	1h 2m 10s	48m 8s	1567.7%	27.4 GB	35.6 GB	191.7 GB	192.6 GB
72	4f/e6c6fc	20787.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_MERGEDUP (primary_hap1)	COMPLETED	0	2026-02-04 14:46:13.203	2h 17m 15s	2h 17m 12s	203.6%	984.1 MB	1.5 GB	145.9 GB	125.1 GB
76	37/9c4b8d	20909.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_IDXSTATS (primary_hap1)	COMPLETED	0	2026-02-04 17:03:28.368	4.8s	0ms	117.4%	3.1 MB	4.3 MB	1.9 MB	14.8 KB
75	b9/ae5949	20908.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_FLAGSTAT (primary_hap1)	COMPLETED	0	2026-02-04 17:03:28.332	7m 35s	7m 31s	147.8%	7.2 MB	208.4 MB	62.8 GB	5.5 KB
73	0d/40f6c7	20828.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_MERGEDUP (primary_hap2)	COMPLETED	0	2026-02-04 15:01:28.092	2h 15m 10s	2h 15m 7s	200.6%	798.7 MB	1.3 GB	145.5 GB	124.6 GB
