task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
57	94/515ce8	21040.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap1)	COMPLETED	0	2026-02-05 06:51:42.401	14m 55s	14m 41s	1462.3%	6.9 GB	286.7 GB	9 GB	6.4 GB
54	de/12868a	21041.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:MERQURYFK_MERQURYFK (primary)	COMPLETED	0	2026-02-05 06:51:42.441	18m 5s	17m 57s	516.1%	13.1 GB	17 GB	292.5 GB	94.1 GB
68	23/179cd5	21046.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurDul.cram.asm_hap1.7)	COMPLETED	0	2026-02-05 06:55:07.623	23m	22m 55s	1545.0%	24.1 GB	32.6 GB	121.9 GB	122.2 GB
76	d5/3ad3da	21058.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurDul.cram.asm_hap2.7)	COMPLETED	0	2026-02-05 06:55:17.495	26m 25s	26m 16s	1542.0%	27.4 GB	35.8 GB	121.3 GB	121.5 GB
66	80/4fc765	21044.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurDul.cram.asm_hap1.5)	COMPLETED	0	2026-02-05 06:55:07.551	32m 10s	32m 6s	1537.7%	24.1 GB	32.7 GB	199.4 GB	201.9 GB
63	68/f8b003	21045.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurDul.cram.asm_hap1.2)	COMPLETED	0	2026-02-05 06:55:07.589	33m 25s	33m 19s	1541.7%	24.1 GB	32.5 GB	199.9 GB	202.4 GB
65	3d/a5401c	21047.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurDul.cram.asm_hap1.4)	COMPLETED	0	2026-02-05 06:55:07.657	34m 45s	34m 40s	1545.7%	24.2 GB	32.8 GB	199.7 GB	202.2 GB
67	6f/7a8e23	21048.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurDul.cram.asm_hap1.6)	COMPLETED	0	2026-02-05 06:55:07.689	34m 50s	34m 47s	1538.1%	24.3 GB	33 GB	199.9 GB	202.5 GB
61	f0/cdf677	21049.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurDul.cram.asm_hap1.0)	COMPLETED	0	2026-02-05 06:55:07.731	35m 10s	35m 5s	1547.8%	24.1 GB	32.9 GB	199.8 GB	202.2 GB
62	cb/e3313e	21051.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurDul.cram.asm_hap1.1)	COMPLETED	0	2026-02-05 06:55:07.799	35m 14s	35m 12s	1550.7%	24.4 GB	33.1 GB	200 GB	202.5 GB
